instance_id,message_family_id,variant,romanized_message,source_register,domain,intent,speaker_role,recipient_role,authority_relation,relative_age,familiarity,setting,changed_cue_from_A,comparison_ids,primary_register,secondary_register,acceptable_registers,answerability,gold_confidence,reason_codes,english_token_ratio,code_mix_level,spelling_noise_level,authoring_source,human_revision_status,split,dataset_version
F101-A,F101,A,Notun restaurant e jawa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F101-B|F101-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F101-B,F101,B,Notun restaurant e jawa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,LOW,INFORMAL,FAMILIARITY,F101-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F101-C,F101,C,Notun restaurant e jawa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F101-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F102-A,F102,A,Chhata ta kal ferot deya jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F102-B|F102-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F102-B,F102,B,Chhata ta kal ferot deya jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F102-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F102-C,F102,C,Chhata ta kal ferot deya jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,HIGHER,SIMILAR,HIGH,SEMI_FORMAL,FAMILIARITY,F102-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F103-A,F103,A,Bag ta kichhu khoner jonno rakha jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,OLDER,MEDIUM,SEMI_FORMAL,NONE,F103-B|F103-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F103-B,F103,B,Bag ta kichhu khoner jonno rakha jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AGE,F103-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F103-C,F103,C,Bag ta kichhu khoner jonno rakha jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,OLDER,MEDIUM,INFORMAL,SETTING,F103-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F104-A,F104,A,Shokale cycle chalate ber howa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F104-B|F104-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F104-B,F104,B,Shokale cycle chalate ber howa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,HIGHER,SIMILAR,HIGH,INFORMAL,AUTHORITY,F104-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F104-C,F104,C,Shokale cycle chalate ber howa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,OLDER,HIGH,INFORMAL,AGE,F104-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F105-A,F105,A,Porashona niye ekshathe bosha jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,LOWER,YOUNGER,HIGH,INFORMAL,NONE,F105-B|F105-C,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F105-B,F105,B,Porashona niye ekshathe bosha jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,YOUNGER,HIGH,INFORMAL,AUTHORITY,F105-A,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F105-C,F105,C,Porashona niye ekshathe bosha jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,LOWER,YOUNGER,LOW,INFORMAL,FAMILIARITY,F105-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F106-A,F106,A,Event er shomoy ta mone ache?,UNCLEAR,FRIENDSHIP,QUESTION,FRIEND,FRIEND,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F106-B|F106-C,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F106-B,F106,B,Event er shomoy ta mone ache?,UNCLEAR,FRIENDSHIP,QUESTION,FRIEND,FRIEND,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F106-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F106-C,F106,C,Event er shomoy ta mone ache?,UNCLEAR,FRIENDSHIP,QUESTION,FRIEND,FRIEND,EQUAL,SIMILAR,MEDIUM,FORMAL,SETTING,F106-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F107-A,F107,A,Gaan ta abar pathano jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,YOUNGER,HIGH,INFORMAL,NONE,F107-B|F107-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F107-B,F107,B,Gaan ta abar pathano jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,OLDER,HIGH,INFORMAL,AGE,F107-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F107-C,F107,C,Gaan ta abar pathano jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,YOUNGER,LOW,INFORMAL,FAMILIARITY,F107-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F108-A,F108,A,Laptop ta ekdin er jonno neya jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F108-B|F108-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F108-B,F108,B,Laptop ta ekdin er jonno neya jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,OLDER,HIGH,INFORMAL,AGE,F108-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F108-C,F108,C,Laptop ta ekdin er jonno neya jabe?,UNCLEAR,FRIENDSHIP,REQUEST,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F108-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F109-A,F109,A,Agamikal ekshathe dupurer khabar khawa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F109-B|F109-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F109-B,F109,B,Agamikal ekshathe dupurer khabar khawa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,LOW,INFORMAL,FAMILIARITY,F109-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F109-C,F109,C,Agamikal ekshathe dupurer khabar khawa jabe?,UNCLEAR,FRIENDSHIP,INVITATION,FRIEND,FRIEND,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F109-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F110-A,F110,A,Ei rastar shesh mathay bazar ta ache?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PUBLIC_USER,PUBLIC_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F110-B|F110-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F110-B,F110,B,Ei rastar shesh mathay bazar ta ache?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PUBLIC_USER,PUBLIC_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F110-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F110-C,F110,C,Ei rastar shesh mathay bazar ta ache?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PUBLIC_USER,PUBLIC_CONTACT,HIGHER,SIMILAR,HIGH,SEMI_FORMAL,FAMILIARITY,F110-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F111-A,F111,A,Ei jinish tar dam ta jana jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,SHOP_CONTACT,EQUAL,OLDER,MEDIUM,SEMI_FORMAL,NONE,F111-B|F111-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F111-B,F111,B,Ei jinish tar dam ta jana jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,SHOP_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AGE,F111-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F111-C,F111,C,Ei jinish tar dam ta jana jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,SHOP_CONTACT,EQUAL,OLDER,MEDIUM,INFORMAL,SETTING,F111-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F112-A,F112,A,Shesh bus ta koto tay chhare?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TRANSPORT_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F112-B|F112-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F112-B,F112,B,Shesh bus ta koto tay chhare?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TRANSPORT_CONTACT,HIGHER,SIMILAR,HIGH,INFORMAL,AUTHORITY,F112-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F112-C,F112,C,Shesh bus ta koto tay chhare?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TRANSPORT_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F112-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F113-A,F113,A,Train ta kon line theke chharbe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TRANSPORT_CONTACT,LOWER,YOUNGER,HIGH,INFORMAL,NONE,F113-B|F113-C,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F113-B,F113,B,Train ta kon line theke chharbe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TRANSPORT_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,AUTHORITY,F113-A,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F113-C,F113,C,Train ta kon line theke chharbe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TRANSPORT_CONTACT,LOWER,YOUNGER,LOW,INFORMAL,FAMILIARITY,F113-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F114-A,F114,A,Daktar dekhanor serial ta ajke pawa jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,PATIENT,HEALTHCARE_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F114-B|F114-C,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F114-B,F114,B,Daktar dekhanor serial ta ajke pawa jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,PATIENT,HEALTHCARE_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F114-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F114-C,F114,C,Daktar dekhanor serial ta ajke pawa jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,PATIENT,HEALTHCARE_CONTACT,EQUAL,SIMILAR,MEDIUM,FORMAL,SETTING,F114-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F115-A,F115,A,Ei oshudh ta stock e ache ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,PHARMACY_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,NONE,F115-B|F115-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F115-B,F115,B,Ei oshudh ta stock e ache ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,PHARMACY_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F115-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F115-C,F115,C,Ei oshudh ta stock e ache ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,PHARMACY_CONTACT,EQUAL,YOUNGER,LOW,INFORMAL,FAMILIARITY,F115-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F116-A,F116,A,Bank er form ta kothay pawa jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,BANK_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F116-B|F116-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F116-B,F116,B,Bank er form ta kothay pawa jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,BANK_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F116-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F116-C,F116,C,Bank er form ta kothay pawa jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,BANK_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F116-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F117-A,F117,A,Thana ta kon dike jana jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PUBLIC_USER,PUBLIC_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F117-B|F117-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F117-B,F117,B,Thana ta kon dike jana jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PUBLIC_USER,PUBLIC_CONTACT,EQUAL,SIMILAR,LOW,INFORMAL,FAMILIARITY,F117-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F117-C,F117,C,Thana ta kon dike jana jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PUBLIC_USER,PUBLIC_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F117-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F118-A,F118,A,Courier ta kobe pouchhabe jana ache?,UNCLEAR,SERVICE_PUBLIC,FOLLOW_UP,CUSTOMER,COURIER_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F118-B|F118-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F118-B,F118,B,Courier ta kobe pouchhabe jana ache?,UNCLEAR,SERVICE_PUBLIC,FOLLOW_UP,CUSTOMER,COURIER_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F118-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F118-C,F118,C,Courier ta kobe pouchhabe jana ache?,UNCLEAR,SERVICE_PUBLIC,FOLLOW_UP,CUSTOMER,COURIER_CONTACT,HIGHER,SIMILAR,HIGH,SEMI_FORMAL,FAMILIARITY,F118-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F119-A,F119,A,Khabarer order ta ekhon deya jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,CUSTOMER,RESTAURANT_CONTACT,EQUAL,OLDER,MEDIUM,SEMI_FORMAL,NONE,F119-B|F119-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F119-B,F119,B,Khabarer order ta ekhon deya jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,CUSTOMER,RESTAURANT_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AGE,F119-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F119-C,F119,C,Khabarer order ta ekhon deya jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,CUSTOMER,RESTAURANT_CONTACT,EQUAL,OLDER,MEDIUM,INFORMAL,SETTING,F119-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F120-A,F120,A,Hotel e khali ghor ache ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,TRAVELLER,HOTEL_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F120-B|F120-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F120-B,F120,B,Hotel e khali ghor ache ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,TRAVELLER,HOTEL_CONTACT,HIGHER,SIMILAR,HIGH,INFORMAL,AUTHORITY,F120-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F120-C,F120,C,Hotel e khali ghor ache ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,TRAVELLER,HOTEL_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F120-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F121-A,F121,A,Fan ta meramot korar shomoy deya jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,CUSTOMER,REPAIR_CONTACT,LOWER,YOUNGER,HIGH,INFORMAL,NONE,F121-B|F121-C,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F121-B,F121,B,Fan ta meramot korar shomoy deya jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,CUSTOMER,REPAIR_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,AUTHORITY,F121-A,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
